Transaction_id,Currency,Status,Submit Date,Country
TXN-E3716745-C59,INR,Completed,2023-01-01,Canada
TXN-24903BDE-27C,JPY,Failed,2023-08-18,China
TXN-EFDBA58E-FE6,CHF,Pending,2023-07-03,Germany
TXN-5C458D0A-649,AED,Pending,2023-09-15,Sri Lanka
TXN-0B470F55-C0D,CAD,Failed,2024-10-19,China
TXN-568935CF-B53,SGD,Pending,2024-07-08,Netherlands
TXN-5DE4DBC9-E1A,CHF,Failed,2024-03-19,Australia
TXN-E6595B53-598,GBP,Cancelled,2024-08-06,South Africa
TXN-204E0D81-DD0,INR,Refunded,2023-01-21,France
TXN-2421B500-7F9,JPY,Cancelled,2023-10-06,United States
TXN-C4B95E83-179,EUR,Cancelled,2023-10-14,China
TXN-A2292482-907,AUD,Completed,2023-01-28,United States
TXN-AD83F312-920,LKR,Refunded,2023-05-22,Singapore
TXN-0CA7C3DC-44B,CHF,Completed,2024-05-15,Switzerland
TXN-A3DC3C1C-609,AED,Cancelled,2024-04-06,United Kingdom
TXN-6064B847-FB8,INR,Cancelled,2023-08-04,India
TXN-6A67E592-0EA,EUR,Cancelled,2024-06-01,India
TXN-8FA440B2-409,USD,Pending,2023-03-29,South Africa
TXN-4F90A3A3-613,EUR,Processing,2023-05-16,Germany
TXN-B635475F-B33,LKR,Pending,2024-03-06,Germany
TXN-545607B6-2BF,CAD,Cancelled,2024-04-03,Germany
TXN-9A59B1AD-BEE,CAD,Failed,2023-08-08,Canada
TXN-CB8D5E21-997,CHF,Failed,2024-03-10,Singapore
TXN-3552D666-747,AUD,Processing,2023-07-11,Sri Lanka
TXN-7C6C247E-8E5,AUD,Failed,2024-05-16,Sri Lanka
TXN-31B4E78D-8D3,CNY,Pending,2024-04-24,Sri Lanka
TXN-3261DB9D-972,LKR,Pending,2023-11-26,India
TXN-E323E6F1-FFD,EUR,Processing,2023-01-12,Sweden
TXN-B4DB493C-A23,CHF,Failed,2024-06-23,Switzerland
TXN-DCA40703-1CB,GBP,Completed,2023-11-18,China
TXN-15B539FD-1CF,CNY,Completed,2024-06-05,India
TXN-3A01ED0B-A0B,CHF,Processing,2024-10-16,United States
TXN-42D2439D-58C,JPY,Pending,2023-10-27,Brazil
TXN-B30CBC80-27A,INR,Pending,2024-07-29,China
TXN-1E6CB85F-829,CAD,Pending,2023-05-29,Netherlands
TXN-F5F25090-66A,INR,Cancelled,2024-09-07,Canada
TXN-776A2B19-859,SGD,Pending,2023-07-30,Switzerland
TXN-2194C4B2-103,USD,Refunded,2024-09-04,Sweden
TXN-E863D15B-DCA,EUR,Failed,2024-05-29,Germany
TXN-92508A7A-613,LKR,Refunded,2023-01-15,Norway
TXN-0CA8A991-9B3,GBP,Completed,2024-06-06,China
TXN-3C3DD117-A42,GBP,Completed,2024-09-08,Sri Lanka
TXN-DDDD581D-D86,CNY,Failed,2023-05-13,Australia
TXN-A26822B6-3D4,LKR,Failed,2024-09-19,China
TXN-B4B49869-C03,AED,Refunded,2024-10-24,Brazil
TXN-C0762BA0-507,USD,Completed,2023-09-09,Netherlands
TXN-C24C11F7-A80,CHF,Refunded,2023-06-01,UAE
TXN-65014AFE-EE2,AUD,Processing,2024-05-04,Netherlands
TXN-0660EE87-161,CAD,Completed,2023-11-11,United States
TXN-27386DC2-777,CHF,Cancelled,2023-12-29,Switzerland
TXN-66227DC4-3FF,USD,Cancelled,2023-12-09,United States
TXN-CC756B83-3AE,CNY,Refunded,2024-11-10,Japan
TXN-C5669039-866,SGD,Pending,2024-06-02,Italy
TXN-E67E6197-DB6,CAD,Processing,2023-10-22,South Africa
TXN-AA5AD776-F2B,JPY,Completed,2023-12-15,Spain
TXN-97068CF1-FF4,CNY,Pending,2024-12-21,Brazil
TXN-89C01519-10D,USD,Pending,2023-01-28,Australia
TXN-BA408191-FFF,JPY,Pending,2023-12-21,Japan
TXN-1AC238F1-C16,INR,Cancelled,2023-04-29,South Africa
TXN-2CEA6130-A4E,INR,Completed,2023-03-26,Brazil
TXN-8A84FFD2-617,USD,Failed,2024-10-22,Canada
TXN-1D7008DC-EC3,USD,Refunded,2024-03-27,UAE
TXN-23D97FF2-EE7,SGD,Completed,2023-10-06,Brazil
TXN-3856182E-2C5,LKR,Completed,2023-04-17,Switzerland
TXN-D7562711-F6C,AED,Completed,2023-07-25,Germany
TXN-D5374248-479,CNY,Pending,2024-07-03,Germany
TXN-5257495D-0AC,INR,Processing,2024-12-07,UAE
TXN-DB04CC23-224,CNY,Completed,2024-05-18,Italy
TXN-5DB0D080-EE2,CNY,Cancelled,2024-04-03,China
TXN-A7922C5D-3A5,CNY,Pending,2024-12-08,India
TXN-C84232A3-24E,CAD,Completed,2023-01-11,China
TXN-96E6C6EB-355,AUD,Completed,2024-12-06,Italy
TXN-030D4B79-F6D,LKR,Refunded,2023-04-17,South Africa
TXN-FF48355D-139,JPY,Processing,2023-01-14,Japan
TXN-E47F4FD0-15D,SGD,Refunded,2024-11-06,Brazil
TXN-39609EDC-A0A,EUR,Pending,2024-07-09,South Africa
TXN-FA324087-397,EUR,Refunded,2023-09-19,Japan
TXN-26F9F7C6-313,CAD,Pending,2024-08-23,Italy
TXN-0873E040-12B,CAD,Failed,2023-11-18,India
TXN-AFA98EAD-687,CNY,Completed,2023-04-16,Sweden
TXN-3D1C49AE-222,GBP,Processing,2024-09-13,United States
TXN-3DA2955D-35D,CHF,Pending,2024-02-08,Singapore
TXN-0315347E-904,CHF,Processing,2023-08-15,Australia
TXN-7A171647-66D,AUD,Cancelled,2023-12-27,Germany
TXN-B2A42C95-EE4,SGD,Refunded,2023-12-28,Netherlands
TXN-4E947E22-ACF,LKR,Pending,2023-02-22,Sri Lanka
TXN-B0DFBEB9-C61,INR,Cancelled,2023-05-26,France
TXN-12B7BCE2-53C,GBP,Processing,2024-07-07,Australia
TXN-371D1CED-A42,USD,Refunded,2024-03-11,India
TXN-B450FA9D-43C,SGD,Completed,2024-08-27,Japan
TXN-7AD776D6-721,AUD,Failed,2023-07-21,Italy
TXN-5FB1EFC4-49C,AED,Refunded,2023-10-27,Sweden
TXN-4C4F24B2-E9E,SGD,Processing,2024-06-07,Australia
TXN-39C14A80-E21,LKR,Completed,2023-05-20,Italy
TXN-32B72CE9-EB3,EUR,Failed,2024-10-04,Japan
TXN-F99A1472-F4B,USD,Failed,2023-04-27,Sweden
TXN-038C59AB-19D,LKR,Refunded,2024-12-14,United States
TXN-4683B6DB-689,JPY,Completed,2023-06-29,Canada
TXN-FE7D3841-BBC,CHF,Cancelled,2023-10-11,Canada
TXN-2700D5BA-5AF,CAD,Refunded,2023-11-19,Canada
TXN-D4D02EA9-EB6,AUD,Failed,2024-09-23,Italy
TXN-D00BB194-1C7,SGD,Failed,2024-02-21,Switzerland
TXN-ABF3E417-E0B,AED,Cancelled,2023-07-05,Sweden
TXN-7B6935B8-018,AUD,Completed,2024-08-10,United Kingdom
TXN-4B3C42EC-8E8,CNY,Completed,2024-02-09,United Kingdom
TXN-D7ED8371-F1A,CHF,Pending,2023-07-05,Switzerland
TXN-A5B9CCC5-599,AUD,Processing,2023-03-05,Italy
TXN-6917BB8D-8ED,USD,Pending,2023-02-17,United States
TXN-61D1D457-83D,LKR,Pending,2024-05-06,Japan
TXN-7E570FBE-8BD,JPY,Failed,2024-06-10,Singapore
TXN-3D85DDA2-B7A,INR,Pending,2023-02-18,Norway
TXN-787E657B-577,EUR,Failed,2023-11-01,United Kingdom
TXN-7DFF567C-CF9,USD,Cancelled,2023-09-16,Japan
TXN-92A065FD-6FE,SGD,Processing,2023-04-08,Switzerland
TXN-2137F33F-011,JPY,Pending,2024-05-10,UAE
TXN-B0ADFC13-C85,EUR,Refunded,2023-05-13,United States
TXN-2E9094A2-61C,AUD,Failed,2023-01-27,France
TXN-72EF6FEB-505,INR,Refunded,2023-12-17,South Africa
TXN-0F05E54E-D3B,AED,Failed,2024-01-19,UAE
TXN-B311D576-8C6,SGD,Failed,2023-10-23,Singapore
TXN-7B6A9E56-081,CNY,Completed,2024-11-18,UAE
TXN-1D3AC094-609,AUD,Refunded,2024-08-25,Singapore
TXN-4FE98213-C68,JPY,Refunded,2024-05-18,Japan
TXN-A907E3E1-6E7,USD,Cancelled,2023-12-08,UAE
TXN-BFAF7255-B89,INR,Cancelled,2024-07-01,France
TXN-C884A04D-46A,GBP,Pending,2024-07-19,Brazil
TXN-7B5C0495-774,CAD,Cancelled,2024-12-15,Australia
TXN-726FC596-F8B,JPY,Failed,2024-09-26,Japan
TXN-155D927A-03A,JPY,Completed,2023-08-11,Switzerland
TXN-684603A7-0DB,CNY,Cancelled,2024-06-03,France
TXN-95858F10-9C0,CAD,Processing,2024-04-01,Switzerland
TXN-119DE787-8AA,LKR,Processing,2023-06-11,United States
TXN-748285F5-82F,SGD,Failed,2023-04-11,Italy
TXN-7BB0DAF2-3C5,USD,Failed,2024-06-07,Germany
TXN-594FBA5A-04F,USD,Cancelled,2024-08-26,China
TXN-F6705F65-E69,EUR,Processing,2024-12-15,Netherlands
TXN-A9BB6E6D-5F5,GBP,Processing,2023-01-10,Sri Lanka
TXN-0222D4FF-711,USD,Processing,2023-06-12,France
TXN-138D5094-DDB,CHF,Completed,2024-12-07,Canada
TXN-10401894-17D,EUR,Failed,2024-11-09,United States
TXN-D7D23F5D-96B,AUD,Cancelled,2023-05-16,Sweden
TXN-3F637D68-C97,AUD,Pending,2024-12-03,United Kingdom
TXN-310049F3-CE4,AUD,Pending,2024-02-27,Singapore
TXN-31DF8231-478,GBP,Cancelled,2023-03-19,United Kingdom
TXN-954FBF84-C40,CAD,Pending,2024-06-28,Netherlands
TXN-8E65526A-352,CHF,Pending,2023-02-14,Japan
TXN-EC49D0AF-EC1,AED,Completed,2024-09-08,Japan
TXN-BB739AEB-E25,GBP,Failed,2024-03-15,Japan
TXN-65B314FB-E6B,USD,Failed,2023-11-20,Norway
TXN-DC8055E0-70D,SGD,Refunded,2023-10-29,Canada
TXN-CCB660DE-035,LKR,Pending,2024-05-19,Brazil
TXN-F5BDB2FD-8FB,CHF,Failed,2024-04-29,Australia
TXN-ED6EAF6E-CD3,AED,Processing,2023-07-02,Germany
TXN-68567538-F01,LKR,Cancelled,2024-11-24,Japan
TXN-778FDA00-120,SGD,Completed,2023-01-22,Switzerland
TXN-A90BAF8F-F7D,CAD,Completed,2024-03-11,China
TXN-F6A00068-29B,USD,Pending,2024-07-07,China
TXN-A2F756D9-14E,CNY,Pending,2024-11-29,Switzerland
TXN-47BB9859-546,CAD,Failed,2023-11-10,Sweden
TXN-75791790-D3A,AED,Cancelled,2024-04-28,Canada
TXN-0D0A709D-C7C,EUR,Completed,2023-05-22,South Africa
TXN-AE4F35D8-BBC,USD,Refunded,2024-07-06,Singapore
TXN-024A6FB7-79F,LKR,Pending,2023-12-24,China
TXN-8B5DBBF1-7A7,INR,Pending,2023-01-30,India
TXN-9F594476-AE2,GBP,Cancelled,2023-05-26,Switzerland
TXN-62D0FA6A-C99,CAD,Cancelled,2023-12-08,United Kingdom
TXN-DC67142E-833,INR,Cancelled,2023-12-25,Japan
TXN-E6898840-397,JPY,Processing,2024-05-21,India
TXN-99AE200F-D29,CAD,Failed,2024-11-23,Switzerland
TXN-6C1E9190-709,AUD,Processing,2023-02-12,China
TXN-563B2073-C16,AUD,Pending,2023-09-27,Brazil
TXN-C1978203-E7F,CNY,Cancelled,2023-12-21,Sri Lanka
TXN-5C75CC66-B59,CAD,Pending,2023-02-21,South Africa
TXN-3D6DFC44-B0C,CHF,Cancelled,2024-02-23,Spain
TXN-0DA7BFC7-88C,CAD,Cancelled,2024-01-22,India
TXN-81BA28D3-812,AED,Completed,2023-07-26,Spain
TXN-0653BEEF-2DA,JPY,Completed,2024-10-18,Singapore
TXN-C637E8BA-ADC,LKR,Cancelled,2024-05-19,UAE
TXN-89C5EC63-F24,AUD,Pending,2023-04-01,Japan
TXN-2013C161-79D,AED,Refunded,2024-01-20,Brazil
TXN-646B1DCF-AE1,AUD,Failed,2024-02-22,Norway
TXN-60293BBF-8DB,EUR,Completed,2023-07-20,India
TXN-98BBA4C6-477,GBP,Refunded,2024-02-13,Sweden
TXN-095F5A32-BA1,USD,Refunded,2024-05-29,Norway
TXN-C7FECD65-965,AUD,Pending,2023-03-20,India
TXN-0BA35C06-E7A,EUR,Refunded,2024-05-13,Brazil
TXN-1FDBE005-FFA,GBP,Cancelled,2023-07-27,Switzerland
TXN-09449AE7-0E8,INR,Cancelled,2024-02-11,India
TXN-14CBD506-675,AUD,Failed,2024-09-17,South Africa
TXN-CB3BB23A-7C9,JPY,Cancelled,2024-02-19,Norway
TXN-88625537-A49,AED,Refunded,2024-02-08,Australia
TXN-DFBE115B-620,INR,Processing,2023-09-06,United Kingdom
TXN-7C83292B-655,USD,Cancelled,2024-12-10,India
TXN-A87DFE0A-4EE,AUD,Cancelled,2023-02-25,Singapore
TXN-65F94228-9A6,CNY,Refunded,2024-09-12,Canada
TXN-45A55E23-C35,EUR,Cancelled,2023-09-14,France
TXN-F1B8BE29-F03,GBP,Refunded,2023-08-31,Spain
TXN-68C9672F-643,USD,Failed,2023-05-11,Sri Lanka
TXN-2B16CA1C-FE7,AED,Failed,2024-06-12,Netherlands
TXN-5BA4904C-004,JPY,Cancelled,2024-06-18,South Africa
TXN-D0CC403F-A75,JPY,Cancelled,2023-08-18,France
TXN-62DD471F-4C0,LKR,Refunded,2024-01-09,Netherlands
TXN-E9AE47A4-4EC,GBP,Refunded,2024-01-23,Spain
TXN-7BD89415-1F4,JPY,Completed,2023-01-31,South Africa
TXN-B706E0A3-615,EUR,Refunded,2024-01-06,Brazil
TXN-C5EFD59C-5D8,SGD,Refunded,2023-03-13,Switzerland
TXN-87A2515A-E65,EUR,Refunded,2024-11-16,Sweden
TXN-39477FE8-B73,CNY,Completed,2024-02-18,Canada
TXN-2A8BD37B-96D,INR,Cancelled,2023-04-27,Norway
TXN-CADE2658-A8B,CAD,Processing,2024-05-13,United Kingdom
TXN-8188EC64-BEC,EUR,Pending,2023-07-30,Japan
TXN-E02F0CF5-59F,INR,Refunded,2023-04-20,Spain
TXN-082BF851-ADB,JPY,Cancelled,2023-10-16,South Africa
TXN-6A248EAF-BF3,AED,Processing,2023-07-20,Canada
TXN-B2462D6E-143,GBP,Pending,2024-09-16,Sri Lanka
TXN-0A2523EF-5AD,USD,Refunded,2024-02-12,UAE
TXN-00AF638C-A34,AED,Processing,2024-07-24,France
TXN-1E66D9AA-DEB,GBP,Pending,2024-01-14,Brazil
TXN-5A636A7D-60B,EUR,Refunded,2023-07-13,Sweden
TXN-DE307D2C-B38,AED,Pending,2024-11-06,Switzerland
TXN-5E6421C6-A12,SGD,Refunded,2023-12-05,Spain
TXN-F45BA16A-609,USD,Pending,2024-12-23,India
TXN-1F4F2353-633,JPY,Pending,2023-11-18,Japan
TXN-16070141-9A5,CNY,Refunded,2024-11-18,France
TXN-2D1A88A7-5ED,AUD,Failed,2024-01-27,Sri Lanka
TXN-547765D5-29E,CAD,Processing,2024-02-13,China
TXN-722EB0A7-A7A,GBP,Completed,2024-05-07,Japan
TXN-A28298F8-AE0,GBP,Completed,2024-05-27,India
TXN-8DFA6A46-748,SGD,Completed,2024-04-26,South Africa
TXN-12BF7904-586,CNY,Completed,2024-04-13,United States
TXN-9346FD47-9DE,GBP,Processing,2023-02-08,Sweden
TXN-E3CFE784-449,LKR,Failed,2023-07-27,Italy
TXN-1A4B14F7-909,LKR,Pending,2023-08-16,China
TXN-4B68B6B4-FFC,USD,Refunded,2023-08-18,Sweden
TXN-589E0337-81E,INR,Cancelled,2023-05-21,United Kingdom
TXN-15C944BB-150,GBP,Cancelled,2023-03-24,Spain
TXN-2359D17B-A87,SGD,Pending,2024-01-20,United States
TXN-58C5FF2B-0E7,SGD,Failed,2024-12-09,Netherlands
TXN-3698CBE2-5AE,JPY,Processing,2023-11-05,United States
TXN-1B30F138-D06,CNY,Processing,2023-08-30,Sri Lanka
TXN-89EFB950-D3F,CAD,Cancelled,2023-08-18,United Kingdom
TXN-1D611CE9-C36,INR,Processing,2023-04-12,Sri Lanka
TXN-37FBE67B-35E,SGD,Cancelled,2024-05-04,Spain
TXN-CF2DEF5E-395,AED,Cancelled,2023-06-07,Spain
TXN-F00110AF-346,SGD,Completed,2024-03-25,Brazil
TXN-0322A3FA-A02,JPY,Failed,2023-03-29,UAE
TXN-B67F098F-E51,LKR,Cancelled,2023-05-14,United Kingdom
TXN-49EC0472-78C,CAD,Refunded,2023-06-06,Sri Lanka
TXN-30EE5064-DA2,AUD,Failed,2023-11-01,Spain
TXN-CC4E1393-EF2,CAD,Processing,2023-05-10,India
TXN-39E8314C-20D,CAD,Refunded,2023-11-11,United Kingdom
TXN-C3F2D411-4DC,LKR,Pending,2024-05-12,South Africa
TXN-1781B88C-C6C,AUD,Processing,2024-08-31,Australia
TXN-E9A5FD2C-1EE,AED,Pending,2024-12-15,Netherlands
TXN-4ECF7C68-495,CAD,Processing,2024-04-14,Norway
TXN-13745AC7-BFC,LKR,Pending,2023-08-09,United States
TXN-9B9CA035-7C3,INR,Failed,2023-03-19,UAE
TXN-962F8FEC-E3F,CAD,Completed,2023-01-07,Australia
TXN-35143E23-C18,SGD,Refunded,2024-11-24,France
TXN-22F4101F-B05,CNY,Refunded,2023-01-06,Sweden
TXN-42D018E3-B1F,SGD,Completed,2023-03-21,UAE
TXN-4C6FDFD1-067,AUD,Pending,2023-04-17,Italy
TXN-A1704C85-4D7,LKR,Pending,2024-06-15,Canada
TXN-BC551C43-E96,LKR,Failed,2024-03-30,United Kingdom
TXN-8A82B4C7-166,CHF,Pending,2024-09-23,China
TXN-50A12929-C7D,AUD,Failed,2024-03-11,Japan
TXN-3A8D781A-81D,CHF,Processing,2024-04-30,China
TXN-C49C2091-B07,SGD,Refunded,2023-11-02,China
TXN-CB84A250-1D0,SGD,Refunded,2023-02-23,UAE
TXN-54618623-17A,SGD,Completed,2023-12-02,Australia
TXN-D45A6E4B-86B,EUR,Failed,2024-09-09,Germany
TXN-72D13A2A-07B,CHF,Processing,2024-04-15,United Kingdom
TXN-83E1B1BE-EC5,EUR,Refunded,2023-06-30,Germany
TXN-57CD8388-B65,CNY,Pending,2023-04-18,Switzerland
TXN-0EE634BB-B07,CNY,Processing,2024-01-31,Japan
TXN-7AAA6F64-72F,CNY,Processing,2024-09-24,United States
TXN-31053C92-D99,SGD,Processing,2024-05-18,Sri Lanka
TXN-FFD49294-826,USD,Failed,2024-05-21,UAE
TXN-C3B288E5-5C3,EUR,Completed,2023-08-21,Switzerland
TXN-1E0368D6-482,INR,Completed,2023-08-24,South Africa
TXN-C63FD8A1-597,AED,Cancelled,2023-06-07,Sweden
TXN-E1D88CFB-214,INR,Refunded,2024-09-14,Australia
TXN-BC4692EB-DC6,JPY,Completed,2024-01-21,France
TXN-717935EE-48C,CAD,Failed,2023-11-16,United States
TXN-8201F52B-BD7,AED,Completed,2024-05-18,United Kingdom
TXN-53704314-DA5,EUR,Processing,2024-11-28,Sweden
TXN-5DB605A6-CE5,GBP,Pending,2023-07-10,Canada
TXN-FD91F6FC-6C0,INR,Completed,2023-06-26,Canada
TXN-AC136418-DD4,JPY,Failed,2024-04-24,Italy
TXN-15D60EC9-F62,AED,Cancelled,2024-08-28,Norway
TXN-86595AF6-05C,SGD,Cancelled,2023-02-03,China
TXN-846FEC1E-150,CAD,Completed,2024-03-03,UAE
TXN-ACF8920E-382,AUD,Failed,2024-03-04,Canada
TXN-3A02B9F5-A77,USD,Refunded,2023-04-08,Brazil
TXN-14CD445F-DD7,EUR,Refunded,2023-09-16,Sweden
TXN-27EECA68-C05,CNY,Failed,2023-02-12,United States
TXN-DC54BB86-755,AUD,Refunded,2024-06-12,Germany
TXN-EF3E3EC7-E02,GBP,Cancelled,2023-12-21,Canada
TXN-D8F5048B-BB7,CAD,Cancelled,2024-05-13,Brazil
TXN-71C7EF15-742,AUD,Completed,2024-10-06,France
TXN-2DDA4504-071,CHF,Refunded,2024-06-21,France
TXN-C421A824-E02,CAD,Refunded,2024-04-01,France
TXN-F74D125D-6ED,AED,Pending,2024-08-28,Germany
TXN-701BF2FD-07B,EUR,Refunded,2023-06-18,Canada
TXN-118372E9-93A,CHF,Cancelled,2023-07-28,Brazil
TXN-AECC2C97-7C7,SGD,Cancelled,2023-01-06,Netherlands
TXN-994B9C2C-789,EUR,Cancelled,2024-05-13,Germany
TXN-C8C97BED-6BE,LKR,Processing,2023-07-03,Sri Lanka
TXN-B5543513-A9C,JPY,Completed,2024-07-31,Switzerland
TXN-C5A68814-07B,LKR,Cancelled,2023-12-21,Netherlands
TXN-9E30417E-5A8,AED,Refunded,2024-04-15,Switzerland
TXN-C2C65B7B-0F8,EUR,Completed,2023-01-23,Netherlands
TXN-2C3E7B89-706,GBP,Failed,2023-10-11,UAE
TXN-B32C3640-1AB,CNY,Cancelled,2024-12-16,China
TXN-48DCF2C5-D6E,AUD,Refunded,2023-11-20,Sweden
TXN-FC0E49DC-869,CAD,Processing,2023-03-21,Australia
TXN-E6EDB4A5-4BB,CNY,Failed,2023-04-03,Australia
TXN-0F1F4F29-827,AED,Cancelled,2024-12-30,Switzerland
TXN-448C5DA0-804,JPY,Failed,2023-10-19,Italy
TXN-DBC84DC1-876,LKR,Pending,2023-01-06,Spain
TXN-4626457E-BFB,LKR,Processing,2024-04-15,Italy
TXN-C2A21C12-FBE,GBP,Pending,2023-04-28,Sri Lanka
TXN-80091462-624,AUD,Cancelled,2024-05-30,Japan
TXN-257BD4D4-677,SGD,Failed,2023-02-27,Canada
TXN-4B034F3F-9DE,AED,Processing,2023-04-10,Germany
TXN-B9EE545A-F38,INR,Cancelled,2023-11-24,Australia
TXN-54487A80-F91,SGD,Refunded,2023-03-18,Spain
TXN-D8F8DBBD-65F,CHF,Refunded,2024-10-05,Sweden
TXN-E3ADA554-C87,AUD,Processing,2023-10-30,France
TXN-6889BFC6-825,USD,Completed,2024-06-02,UAE
TXN-F2317739-9E2,LKR,Completed,2024-12-15,United States
TXN-3426B9FF-A90,CHF,Completed,2024-05-17,India
TXN-868EA4FA-4ED,CHF,Pending,2024-03-13,Italy
TXN-05333199-18E,CAD,Processing,2024-07-12,India
TXN-58C99E48-38B,INR,Pending,2023-06-10,UAE
TXN-4570E50F-D86,JPY,Processing,2024-05-30,Italy
TXN-ABF5B640-D86,INR,Completed,2023-11-20,Switzerland
TXN-5AFDD37B-947,AED,Completed,2023-04-10,Netherlands
TXN-8DF4816C-866,GBP,Processing,2023-07-19,Japan
TXN-3F4824D6-C4B,SGD,Completed,2024-02-22,Norway
TXN-F3A32D30-02C,LKR,Pending,2023-10-21,Sweden
TXN-A57951B7-A39,AED,Processing,2024-06-29,United States
TXN-1C1D2DEF-FCF,USD,Completed,2024-05-23,Germany
TXN-3553DC53-BC8,AED,Completed,2023-10-09,Canada
TXN-DE57C39E-22A,CAD,Processing,2023-11-20,Italy
TXN-81050469-700,AUD,Failed,2024-11-26,Netherlands
TXN-40E44025-B67,INR,Pending,2023-10-20,Sri Lanka
TXN-841DB7B4-800,AED,Pending,2024-12-25,Norway
TXN-26AF5251-B8A,USD,Processing,2023-06-28,Norway
TXN-4951AC79-F33,CHF,Cancelled,2023-08-13,Italy
TXN-4EC0586A-BBD,EUR,Processing,2024-01-15,Australia
TXN-316E05BE-990,CAD,Failed,2024-01-10,Sri Lanka
TXN-EB0BD3AF-B74,CNY,Cancelled,2023-11-10,United States
TXN-8B1074A6-3BB,LKR,Pending,2024-12-02,United Kingdom
TXN-15BDDFA7-A0A,AUD,Refunded,2024-10-08,Norway
TXN-75569745-B55,SGD,Completed,2024-04-02,Japan
TXN-BBF5CCD3-BF1,USD,Cancelled,2023-07-19,Japan
TXN-CCBFA85F-9A9,CAD,Cancelled,2024-10-13,Germany
TXN-7D631812-6FB,JPY,Cancelled,2023-03-26,Singapore
TXN-8DC6B4DF-899,GBP,Pending,2023-11-27,India
TXN-5C4F6B12-EBC,JPY,Cancelled,2024-10-29,United States
TXN-EBEAF0AF-B27,EUR,Pending,2023-11-02,Germany
TXN-B55F0D31-BE1,CNY,Failed,2024-03-16,Canada
TXN-BDBE600E-E33,JPY,Cancelled,2023-08-30,Norway
TXN-C33DDB6E-EFC,EUR,Completed,2023-09-19,United Kingdom
TXN-6E272AE7-5C7,SGD,Cancelled,2024-12-28,Spain
TXN-EE472317-3E9,USD,Refunded,2024-11-14,Sweden
TXN-4E46C9A3-BD7,SGD,Completed,2024-01-19,Brazil
TXN-3DC16048-4DD,EUR,Refunded,2023-10-23,Singapore
TXN-F8BDC4EF-436,AUD,Cancelled,2023-05-03,Netherlands
TXN-459D124D-CF6,JPY,Refunded,2024-09-24,China
TXN-099813BD-D88,USD,Pending,2023-03-25,Netherlands
TXN-80E5136C-304,LKR,Pending,2023-03-12,Netherlands
TXN-47D1B4BE-293,CAD,Refunded,2023-03-08,Australia
TXN-963815BB-C3D,AUD,Processing,2024-12-09,Canada
TXN-C6960CC2-E5A,CHF,Processing,2023-09-22,Japan
TXN-1F9D66F3-FB1,CNY,Pending,2024-11-06,Switzerland
TXN-BAF315AD-D7B,AUD,Processing,2023-04-08,South Africa
TXN-6460E74C-21A,CHF,Processing,2023-10-10,Sri Lanka
TXN-62726546-034,INR,Processing,2023-03-31,Australia
TXN-A9768D1D-001,AUD,Processing,2024-12-06,Sri Lanka
TXN-AC8C6109-87A,CHF,Cancelled,2024-07-29,Sweden
TXN-D4531EB6-72D,SGD,Processing,2023-12-22,South Africa
TXN-0F090414-05C,JPY,Refunded,2024-10-05,India
TXN-881A025A-D15,AED,Processing,2023-05-01,UAE
TXN-9F3AC1A5-B30,GBP,Failed,2023-09-12,China
TXN-FB74F626-581,GBP,Completed,2023-08-23,Japan
TXN-A7672E44-E02,CHF,Completed,2023-02-10,United States
TXN-2203D916-20F,JPY,Completed,2024-05-19,Spain
TXN-DDF7BD6A-550,CNY,Processing,2023-04-04,Brazil
TXN-D55DB89C-9C2,CAD,Pending,2024-07-21,Singapore
TXN-F569BAD0-8CD,AUD,Failed,2023-10-14,Switzerland
TXN-E1A51BD1-2D2,AED,Processing,2024-03-28,France
TXN-79A686BD-C47,SGD,Refunded,2023-04-13,Sri Lanka
TXN-32834087-16C,INR,Refunded,2023-04-24,India
TXN-480885A2-40F,CNY,Completed,2023-07-23,Sri Lanka
TXN-47D86BB9-217,CAD,Cancelled,2024-11-19,Norway
TXN-0EDB892A-968,JPY,Pending,2024-01-24,Sweden
TXN-4F70C065-EA4,CAD,Pending,2023-08-01,Canada
TXN-651644ED-2A4,CAD,Failed,2024-01-13,Spain
TXN-3CB0772E-326,JPY,Failed,2023-11-05,Netherlands
TXN-9F5665D8-DD7,EUR,Processing,2023-08-10,India
TXN-C6A4FED3-096,GBP,Failed,2023-09-17,Italy
TXN-8A3C6316-25D,CHF,Processing,2023-04-05,Brazil
TXN-DABB473A-EE0,CNY,Processing,2023-12-08,United Kingdom
TXN-99A2E85E-733,INR,Cancelled,2024-01-01,India
TXN-1DC4C165-466,JPY,Refunded,2024-10-14,Singapore
TXN-772F29BB-F58,CHF,Completed,2023-09-10,South Africa
TXN-F3C8E516-C00,JPY,Failed,2023-07-20,South Africa
TXN-0489FCEF-382,CNY,Pending,2024-03-14,Italy
TXN-2D0BD02B-A40,CNY,Completed,2023-07-01,Norway
TXN-559D15AA-DBC,USD,Completed,2024-09-22,China
TXN-D6779635-4EF,INR,Refunded,2024-10-21,China
TXN-DBC6E3BF-C5A,CAD,Cancelled,2023-09-26,UAE
TXN-F3D864C8-9CC,AUD,Cancelled,2024-05-31,UAE
TXN-608B8F0F-BBD,CNY,Failed,2023-08-06,Australia
TXN-2D18835A-E23,USD,Processing,2023-08-17,Japan
